Transaction ID,Date,Type,Amount,Account,Description,Vendor
58803302-8444-448c-8877-b66c18a6a82e,2023-09-28,Transfer,1303.22,ACCT-4176,Transfer - Equipment,XYZ Tech Solutions
449dbbd7-b06c-4fed-b2e7-664943e42130,2023-09-28,Purchase,8553.6396,ACCT-3525,Purchase - Services,ABC Office Supplies
49b2ef73-2b9c-4e93-853d-83d436494e8c,2023-09-29,Payment,3992.39,ACCT-5122,Payment - Equipment,XYZ Tech Solutions
f449a2ea-cf68-491e-92ce-53104d5ca9c2,2023-09-29,Deposit,2954.72,ACCT-2654,Deposit - Office Supplies,123 Cleaning Services
14088e9a-8ee5-4516-8421-9050fcba1559,2023-09-30,Transfer,3953.8,ACCT-3029,Transfer - Equipment,ABC Office Supplies
d2e023b0-35fb-4b75-88f7-7564c3efb835,2023-09-30,Deposit,1527.05,ACCT-4613,Deposit - Miscellaneous,123 Cleaning Services
5aa289f1-7109-43cb-b1bb-07d769f44652,2023-09-30,Deposit,1458.83,ACCT-5671,Deposit - Office Supplies,XYZ Tech Solutions
41dad77d-9ff7-448f-a077-f0e0e8887099,2023-09-30,Withdrawal,1619.36,ACCT-7006,Withdrawal - Equipment,123 Cleaning Services
7fc24ef3-3873-4fce-a18d-0ae2c25cafb3,2023-10-01,Payment,1900.14,ACCT-6793,Office Rent,Prime Office Rentals
a25ef935-2ac7-4510-9d94-98e46713e443,2023-10-01,Purchase,1534.71,ACCT-3878,Purchase - Services,ABC Office Supplies
64cd7fd0-fbc9-407f-93a7-d70849598b7e,2023-10-01,Purchase,1319.55,ACCT-3262,Purchase - Office Supplies,123 Cleaning Services
94d73dfa-02da-4784-8bb8-2bcf03fc215d,2023-10-01,Payment,5948.36,ACCT-9138,Payment - Miscellaneous,XYZ Tech Solutions
bb1dd4cf-233d-4560-a1f2-868ede5f15b8,2023-10-02,Transfer,6524.2,ACCT-9717,Transfer - Equipment,XYZ Tech Solutions
f0e70a55-e20f-466e-a810-507c322699a8,2023-10-02,Payment,4853.79,ACCT-5706,Payment - Services,123 Cleaning Services
2cce9bee-7b4b-4d22-8cc9-c9261108272b,2023-10-03,Deposit,3219.38,ACCT-7093,Deposit - Services,ABC Office Supplies
aa422056-44ae-47b4-bc3b-98a1b7900a5c,2023-10-04,Transfer,420.19,ACCT-8561,Team Building Retreat,Luxury Resort & Spa
e95599f7-0c36-44a7-9912-31cbf6b4a973,2023-10-04,Payment,2227.23,ACCT-7285,Payment - Equipment,123 Cleaning Services
4135c28b-ffc7-4569-9d39-ed96bd0dbcec,2023-10-04,Purchase,6577.27,ACCT-3743,Purchase - Equipment,XYZ Tech Solutions
bc71342b-ac71-4eea-a82f-5b01db4fd0fd,2023-10-04,Deposit,6949.54,ACCT-2559,Deposit - Equipment,123 Cleaning Services
362ba3c5-16ac-42ac-b7f0-a442afb5f118,2023-10-04,Withdrawal,1436.02,ACCT-5682,Withdrawal - Miscellaneous,ABC Office Supplies
6079d975-c38d-4c99-872a-c9a511c3138f,2023-10-05,Withdrawal,9533.8,ACCT-4490,Withdrawal - Office Supplies,XYZ Tech Solutions
c861e84b-4dac-41f5-a03e-6a2ca5dcf6cf,2023-10-05,Payment,5831.6346,ACCT-6182,Payment - Office Supplies,ABC Office Supplies
ba63368a-4d14-4995-8849-db8ea748b017,2023-10-05,Transfer,5246.07,ACCT-4012,Transfer - Miscellaneous,XYZ Tech Solutions
decce73b-943a-4702-8270-b17f89dcef7f,2023-10-05,Transfer,1900.05,ACCT-4690,Transfer - Miscellaneous,XYZ Tech Solutions
5358a3ad-9dfd-4e17-8d8d-e67c93bf5d71,2023-10-05,Payment,6119.09,ACCT-6058,Payment - Office Supplies,123 Cleaning Services
a00760be-f51e-44c3-b8fe-7f9db94e0785,2023-10-06,Deposit,6957.84,ACCT-9269,Deposit - Services,ABC Office Supplies
12d88e2d-8d0d-43e3-8512-f7cf065ebf47,2023-10-06,Purchase,2396.05,ACCT-7803,Purchase - Equipment,123 Cleaning Services
2489488c-ec7f-4f57-8218-e045268482c7,2023-10-06,Purchase,8422.58,ACCT-4999,Purchase - Services,ABC Office Supplies
75471282-e07b-49fb-85bc-33d3cf7d4886,2023-10-07,Withdrawal,7918.07,ACCT-5186,Withdrawal - Office Supplies,ABC Office Supplies
3d7882ff-6b05-4271-88f8-347cd798a740,2023-10-07,Withdrawal,1612.79,ACCT-1751,Withdrawal - Services,123 Cleaning Services
cf57499c-c122-409e-bd37-b2d6dddc38d4,2023-10-07,Payment,5987.47,ACCT-3416,Payment - Equipment,123 Cleaning Services
9285efe4-730c-455b-a32b-2ea89c0c2381,2023-10-07,Withdrawal,2716.65,ACCT-2133,Withdrawal - Office Supplies,XYZ Tech Solutions
32d473d6-ce34-49ee-8107-3498531f01a6,2023-10-08,Purchase,9096.07,ACCT-1359,Purchase - Equipment,123 Cleaning Services
6623bc60-0a7b-4aa2-9786-0697b81226fc,2023-10-08,Withdrawal,3097.39,ACCT-7275,Withdrawal - Office Supplies,123 Cleaning Services
0c71250e-5d78-47a9-b35b-eca1c6bc23ba,2023-10-10,Deposit,4570.91,ACCT-9317,Deposit - Equipment,ABC Office Supplies
c7e52f17-9d15-4bbf-8a03-48725d4a2544,2023-10-10,Purchase,2180.05,ACCT-1940,Purchase - Office Supplies,ABC Office Supplies
16f0177d-2cb1-431a-895a-b563e430f5a8,2023-10-10,Payment,1138.6,ACCT-7595,Payment - Equipment,XYZ Tech Solutions
800cbe2b-aab5-40cd-b0fc-dd9f4df5eb27,2023-10-11,Transfer,8169.18,ACCT-7777,Transfer - Miscellaneous,XYZ Tech Solutions
22bf6c55-b9fc-46fc-8ef4-1129e7163ce1,2023-10-11,Withdrawal,8088.5,ACCT-1013,Withdrawal - Equipment,XYZ Tech Solutions
a84463bf-937a-4b54-a542-fbcedc1738cd,2023-10-12,Withdrawal,2532.5784,ACCT-7458,Withdrawal - Office Supplies,123 Cleaning Services
6f52d5b2-dc71-4e5e-b4a8-d7e4abb55f7d,2023-10-12,Purchase,3437.01,ACCT-7536,Purchase - Miscellaneous,XYZ Tech Solutions
8ed8997e-4af4-4012-ab63-b4ec597d00e4,2023-10-12,Withdrawal,6057.25,ACCT-4129,Withdrawal - Services,123 Cleaning Services
fc5d2966-5064-4dc2-8e85-10bf473f0f3c,2023-10-13,Deposit,5976.37,ACCT-7816,Deposit - Office Supplies,XYZ Tech Solutions
79a984aa-2518-4d63-9359-890473bb934c,2023-10-13,Purchase,4291.23,ACCT-5346,Purchase - Miscellaneous,XYZ Tech Solutions
3b70e8e7-0bae-41b7-9c64-73e1e720a399,2023-10-13,Purchase,6570.14,ACCT-9135,Purchase - Miscellaneous,123 Cleaning Services
5691ce27-96b5-4f4f-8f35-076515872006,2023-10-14,Deposit,4201.78,ACCT-5247,Deposit - Equipment,ABC Office Supplies
eae0c64d-f58c-4a85-b38f-571d4cbfad36,2023-10-15,Payment,509.86,ACCT-1035,Monthly Utility Bill,City Power & Utilities
4a4fa0f0-3181-44cd-a9da-497cd18bde4b,2023-10-15,Withdrawal,2131.72,ACCT-5495,Withdrawal - Miscellaneous,ABC Office Supplies
3946c0cc-d764-4543-b02a-f676c8b4a241,2023-10-16,Transfer,3889.67,ACCT-1009,Transfer - Services,ABC Office Supplies
e18f17a6-affe-4b21-bc72-ae8900facfcd,2023-10-16,Payment,6370.72,ACCT-6746,Payment - Services,XYZ Tech Solutions
dfeeb34d-dd67-4c03-b98b-124d45ca9771,2023-10-16,Withdrawal,2778.97,ACCT-7522,Withdrawal - Office Supplies,ABC Office Supplies
5d1f2d5b-b10d-4b0d-bc7c-ac5ed6b36485,2023-10-16,Payment,5427.455,ACCT-3978,Payment - Equipment,XYZ Tech Solutions
0a280b83-ac63-4324-ae6b-e8bab882d8e4,2023-10-17,Deposit,2909.21,ACCT-2266,Deposit - Equipment,XYZ Tech Solutions
4c31b980-d745-4329-a746-16d8112e59e0,2023-10-18,Payment,3802.61,ACCT-1569,Payment - Office Supplies,XYZ Tech Solutions
7fd0e26d-a13e-4840-a18c-37a34f388158,2023-10-18,Withdrawal,1576.3,ACCT-2819,Withdrawal - Miscellaneous,ABC Office Supplies
8418abc4-73a2-48f4-8ae7-0e1dec181fb2,2023-10-18,Transfer,1313.77,ACCT-8583,Transfer - Miscellaneous,123 Cleaning Services
f47c9cf3-eb45-43f7-826a-e80be12c6cd1,2023-10-19,Payment,2492.7,ACCT-6748,Payment - Office Supplies,ABC Office Supplies
7520002a-07c4-4182-84eb-12eb68316eeb,2023-10-19,Transfer,1596.27,ACCT-8097,Transfer - Equipment,XYZ Tech Solutions
fb4113c0-0259-4abe-b372-47d3c4aef2f3,2023-10-19,Deposit,8957.1,ACCT-5459,Deposit - Miscellaneous,ABC Office Supplies
a085c79e-4c71-4f8d-a84f-dfc65d71ccf4,2023-10-20,Withdrawal,1145.15,ACCT-9368,Withdrawal - Equipment,XYZ Tech Solutions
20ba6d82-018e-4b85-9797-3ad667dee621,2023-10-20,Payment,6734.78,ACCT-5332,Payment - Miscellaneous,ABC Office Supplies
31525ade-6755-4c9a-b1e8-7fffd428f81a,2023-10-20,Withdrawal,4621.69,ACCT-4631,Withdrawal - Services,123 Cleaning Services
628b2dd2-627e-48b9-95f6-d89a46040cf8,2023-10-20,Transfer,5100.79,ACCT-6110,Transfer - Equipment,XYZ Tech Solutions
2efad304-8c18-4d3c-a95a-655d0cc93fe2,2023-10-22,Withdrawal,1115.77,WRONG-415,Withdrawal - Services,XYZ Tech Solutions
d54c35a4-cebf-48d3-a42d-2940c9c44c47,2023-10-22,Payment,2246.85,ACCT-5505,Payment - Services,ABC Office Supplies
9756f344-9912-45af-af6e-c4af1f9742c2,2023-10-22,Payment,2041.82,ACCT-9586,Payment - Equipment,123 Cleaning Services
35c6decf-5ed6-48b1-bd46-de19fef02d18,2023-10-23,Payment,2389.23,ACCT-2242,Payment - Miscellaneous,ABC Office Supplies
c89411be-f50f-4fc6-9d7a-cd7f76b26581,2023-10-23,Payment,4217.35,ACCT-9135,Payment - Miscellaneous,123 Cleaning Services
6081a98a-b01f-454d-9969-0bc7fa825670,2023-10-24,Deposit,4083.3144,ACCT-2439,Deposit - Services,123 Cleaning Services
1fad316d-0b6c-4ca1-943a-9557b4e59005,2023-10-24,Transfer,1814.37,ACCT-2406,Transfer - Office Supplies,123 Cleaning Services
7519e900-148f-4d30-9c04-5a03d1bf128f,2023-10-24,Deposit,3080.54,ACCT-2878,Deposit - Office Supplies,XYZ Tech Solutions
cbadf9b6-2b97-49ba-ad7c-52786781fc1b,2023-10-24,Transfer,3025.6,ACCT-8997,Transfer - Equipment,XYZ Tech Solutions
f6979720-249a-48de-a6a5-eafa70a5e50d,2023-10-25,Payment,2428.39,ACCT-1843,Payment - Office Supplies,123 Cleaning Services
01a9ae6e-a3d6-43a7-97d9-9d4801de53db,2023-10-25,Payment,3438.12,ACCT-6932,Payment - Office Supplies,XYZ Tech Solutions
81e0cdc9-7e04-4be7-8a80-2080ad39c614,2023-10-25,Payment,3683.52,ACCT-3794,Payment - Equipment,XYZ Tech Solutions
4d569c30-17e4-4c85-b992-ce97fd7e3dab,2023-10-26,Purchase,2660.57,ACCT-1057,Purchase - Equipment,123 Cleaning Services
2088ff0c-7ed9-47e7-99ac-2bcac2d1a5f8,2023-10-26,Purchase,4494.75,ACCT-6693,Purchase - Services,XYZ Tech Solutions
21feb910-4303-4098-b18b-f7b42fc54460,2023-10-27,Deposit,7431.1,ACCT-3229,Deposit - Office Supplies,XYZ Tech Solutions
cafe21f4-43be-4526-9612-80e33f581da7,2023-10-27,Withdrawal,7064.55,ACCT-8274,Withdrawal - Equipment,123 Cleaning Services
19c1163f-41d5-478e-aa46-4a29bc87b4c2,2023-10-28,Deposit,3070.56,ACCT-9341,Deposit - Miscellaneous,XYZ Tech Solutions
8e253076-0b08-4b59-ab2d-a23fc9afb19e,2023-10-28,Deposit,6871.63,ACCT-5695,Deposit - Office Supplies,XYZ Tech Solutions
aced4a36-b6a9-4482-bf07-a85e831e4ad9,2023-10-28,Withdrawal,2619.84,ACCT-9533,Withdrawal - Services,ABC Office Supplies
9070db29-a85d-452b-ab7e-6822c020da81,2023-10-28,Purchase,141.84,ACCT-1760,Client Entertainment,Designer Clothing Co.
4110d927-8b66-4e70-b0c9-033d7ff5544f,2023-10-29,Transfer,9023.1867,ACCT-6164,Transfer - Equipment,123 Cleaning Services
744b9a62-4017-4172-887d-7ebaa24d30fa,2023-10-30,Deposit,1835.74,ACCT-4716,Deposit - Miscellaneous,XYZ Tech Solutions
48df1331-4936-4eee-97ff-d51ee948ac5e,2023-11-01,Payment,1989.02,ACCT-5806,Office Rent,Prime Office Rentals
40572dec-1caa-49c2-8710-48452e80d37d,2023-11-01,Deposit,2252.66,ACCT-8460,Deposit - Miscellaneous,123 Cleaning Services
0bb71141-bf60-45c1-8d23-977725164b77,2023-11-01,Transfer,3656.28,ACCT-5975,Transfer - Equipment,XYZ Tech Solutions
312875b6-93ac-4876-b0bf-fb0eebfd2f4c,2023-11-01,Purchase,1484.48,ACCT-9491,Purchase - Miscellaneous,XYZ Tech Solutions
feb88d00-e833-4c3a-8641-b39b8ce4aef9,2023-11-02,Transfer,9531.1,ACCT-3625,Transfer - Equipment,ABC Office Supplies
efc9e461-37fe-4025-920e-7999f04d6c1f,2023-11-02,Deposit,8334.18,ACCT-5859,Deposit - Services,XYZ Tech Solutions
edd9d7bb-9bbd-41a3-a2f1-65e6fbfc6caf,2023-11-03,Withdrawal,6250.1,ACCT-8625,Withdrawal - Office Supplies,XYZ Tech Solutions
cf679361-503a-4c89-88c8-2be43db37cc2,2023-11-03,Purchase,2982.13,ACCT-8360,Purchase - Miscellaneous,ABC Office Supplies
23cfe300-a7ea-4808-b56a-d5475dd767a0,2023-11-03,Withdrawal,4903.81,ACCT-7291,Withdrawal - Equipment,XYZ Tech Solutions
f6128b67-3215-4318-b435-57ad9ffa58c5,2023-11-04,Payment,7920.58,ACCT-3282,Payment - Equipment,123 Cleaning Services
cefd484f-38d8-4039-a56b-14c53352b858,2023-11-04,Withdrawal,6360.09,ACCT-9273,Deposit - Miscellaneous,XYZ Tech Solutions
f2947a3b-b070-4daa-af80-f798d01df955,2023-11-04,Payment,8807.59,ACCT-1947,Payment - Equipment,XYZ Tech Solutions
ed150399-4cfd-4f31-810a-99620a8ba4bc,2023-11-05,Transfer,8114.8815,ACCT-7055,Transfer - Equipment,123 Cleaning Services
4e2e5ca2-00fd-4f52-9148-b8c886c59808,2023-11-05,Withdrawal,1553.6,ACCT-5783,Withdrawal - Office Supplies,XYZ Tech Solutions
eddb43b1-811d-47e2-a06e-0ae841bbb773,2023-11-06,Deposit,3311.2331999999997,ACCT-8204,Deposit - Services,123 Cleaning Services
dafeba83-0f68-4079-b2d9-2e56d34c4996,2023-11-06,Payment,9284.97,ACCT-1498,Payment - Office Supplies,ABC Office Supplies
4d657e2f-2256-4bee-bf3a-f7e02f8ec736,2023-11-06,Purchase,7112.85,ACCT-5263,Purchase - Services,123 Cleaning Services
fe6bf1ad-5aad-47e1-b53c-740369e91ac2,2023-11-06,Payment,5236.71,ACCT-8697,Payment - Miscellaneous,123 Cleaning Services
dae84838-93d1-4ca4-8b9a-4b052fec621e,2023-11-06,Deposit,2397.68,ACCT-5130,Deposit - Services,ABC Office Supplies
b732eec2-074b-4557-9529-53914054441d,2023-11-07,Transfer,4810.73,ACCT-9071,Transfer - Services,XYZ Tech Solutions
d63ffe01-de40-4c58-a0a4-fc82e1b97a99,2023-11-07,Purchase,1465.12,ACCT-6022,Purchase - Services,ABC Office Supplies
92315c0c-9c0d-4f52-8a26-84c97cab9540,2023-11-08,Deposit,4530.09,ACCT-8037,Deposit - Miscellaneous,XYZ Tech Solutions
5d9c92c5-df78-4d56-8c79-4db0f7d691a5,2023-11-08,Purchase,1746.88,ACCT-5206,Purchase - Equipment,XYZ Tech Solutions
c8c63668-cebe-473d-bd63-769abb6f477b,2023-11-08,Withdrawal,3294.9,ACCT-6240,Withdrawal - Office Supplies,123 Cleaning Services
581f7372-193f-4ee7-b3ff-ab4c375fb1e1,2023-11-08,Transfer,6062.82,ACCT-4764,Transfer - Miscellaneous,123 Cleaning Services
b5d87fa8-c90a-4e99-8905-1010b874986c,2023-11-08,Withdrawal,1285.09,ACCT-3639,Withdrawal - Miscellaneous,123 Cleaning Services
0dfe0988-d28a-4990-b214-e67276a806e0,2023-11-08,Payment,6531.6,ACCT-6530,Payment - Equipment,XYZ Tech Solutions
5ac6d9ed-4fb7-4b9f-bd80-b1e45ac097c9,2023-11-09,Withdrawal,1922.55,ACCT-5998,Withdrawal - Office Supplies,XYZ Tech Solutions
66630d7e-312e-41f5-8375-0e4ab479b957,2023-11-09,Payment,1309.2453,ACCT-6195,Payment - Equipment,ABC Office Supplies
63ca4dd3-2b33-4ac5-8d67-afcbccee1be1,2023-11-09,Deposit,8224.38,ACCT-2293,Deposit - Office Supplies,XYZ Tech Solutions
61d240a4-fb7f-4d19-991d-9ee69df2acf2,2023-11-10,Transfer,3407.14,ACCT-7010,Transfer - Office Supplies,ABC Office Supplies
2bc649f1-c8e9-4547-b4d8-5f80f30829b3,2023-11-11,Purchase,6978.16,ACCT-8590,Purchase - Services,XYZ Tech Solutions
d195e267-db4b-44de-bcff-a968a25908b6,2023-11-11,Payment,1827.94,ACCT-7539,Payment - Services,123 Cleaning Services
df6329c2-3c52-4a9b-a000-04ab15f2ac41,2023-11-11,Payment,2635.84,ACCT-5329,Payment - Equipment,ABC Office Supplies
80a98c98-99de-4079-a34a-a75196d06e5f,2023-11-11,Transfer,2466.95,ACCT-5370,Transfer - Office Supplies,ABC Office Supplies
0683c4b3-daff-4763-a3b4-f3d064ef84ba,2023-11-12,Purchase,4192.19,ACCT-1489,Team Building Retreat,Gourmet Restaurant
2b2bbfe8-3e44-4e4b-a05a-0569eeb361f0,2023-11-12,Withdrawal,8437.62,ACCT-7920,Withdrawal - Miscellaneous,123 Cleaning Services
819ab6c8-6df2-4ec5-8bca-ce6289165af1,2023-11-13,Deposit,1243.03,ACCT-2219,Deposit - Miscellaneous,123 Cleaning Services
207ea49c-7c8d-4b75-84b2-a054dd59dbca,2023-11-13,Payment,1790.01,ACCT-6629,Payment - Services,XYZ Tech Solutions
892ea7d3-268a-49c5-a28e-a155a071c850,2023-11-14,Withdrawal,4009.42,ACCT-8895,Withdrawal - Equipment,123 Cleaning Services
825b0cca-66cf-4e32-b5a1-ba27555a8541,2023-11-15,Payment,488.25,ACCT-4300,Monthly Utility Bill,City Power & Utilities
c15b8a73-a74d-4a5f-9a5b-f447e678adaa,2023-11-15,Withdrawal,5180.6,ACCT-2245,Withdrawal - Services,ABC Office Supplies
86fa2147-3af8-4bf0-b3aa-4be7a314dd5a,2023-11-15,Purchase,1211.89,ACCT-8660,Purchase - Office Supplies,XYZ Tech Solutions
0ba17fbd-63c1-4a81-9945-14826c496cdb,2023-11-16,Payment,1651.97,ACCT-9852,Payment - Equipment,123 Cleaning Services
317228f7-8d3d-42b6-a8ea-7ee154354a1d,2023-11-17,Deposit,2977.03,ACCT-6736,Deposit - Office Supplies,ABC Office Supplies
cff03669-63ad-4e5c-8980-14f5aa054b4b,2023-11-17,Transfer,1067.19,ACCT-2423,Transfer - Equipment,123 Cleaning Services
00394194-7c93-43c4-a841-26349f30e585,2023-11-17,Deposit,6218.85,ACCT-8285,Deposit - Services,ABC Office Supplies
2e1ea407-fa75-4a9a-b4b5-93d80f02e63e,2023-11-19,Payment,9243.58,ACCT-6381,Payment - Equipment,ABC Office Supplies
a0529980-0057-4f21-afde-37e4d6fb8547,2023-11-19,Deposit,5694.98,ACCT-8576,Deposit - Miscellaneous,XYZ Tech Solutions
1fcef596-88f6-49ba-9cf9-eef5d9dde898,2023-11-19,Deposit,2491.1,ACCT-9336,Deposit - Office Supplies,ABC Office Supplies
7cc8b5d3-c254-4fca-b7a8-74d672764d80,2023-11-19,Payment,1802.28,ACCT-1317,Payment - Equipment,XYZ Tech Solutions
cf34437d-1c3d-4e70-a869-fb32569cb69e,2023-11-20,Transfer,2519.51,ACCT-4103,Transfer - Miscellaneous,123 Cleaning Services
3e5de033-7204-4c33-9494-4975b82eb90c,2023-11-21,Withdrawal,5491.1043,ACCT-8158,Withdrawal - Miscellaneous,123 Cleaning Services
2aad58ee-cc0a-4995-a935-61b627ddce5f,2023-11-21,Deposit,2149.0029,ACCT-7890,Deposit - Equipment,ABC Office Supplies
8d949c19-45c2-4ef1-a122-0b1e21327ce8,2023-11-22,Purchase,1769.9,ACCT-9616,Purchase - Miscellaneous,123 Cleaning Services
84b83961-f0a1-4e7e-a4f0-23350d60e1f1,2023-11-22,Transfer,1023.63,ACCT-6417,Transfer - Office Supplies,ABC Office Supplies
f3735282-f2b0-44e5-adc4-dc0e0bbe5ada,2023-11-23,Deposit,1586.19,ACCT-9138,Deposit - Services,123 Cleaning Services
91944aea-48c4-43d3-8b91-e7d23fc1d8d4,2023-11-23,Payment,66880.55,ACCT-9443,Payment - Miscellaneous,123 Cleaning Services
6d0a218a-7cc5-4d9b-89af-d4cfa41e13c5,2023-11-24,Payment,5225.200199999999,ACCT-2331,Payment - Miscellaneous,123 Cleaning Services
831c852f-fda9-497e-acf0-41e4e59dbcff,2023-11-24,Withdrawal,3676.77,ACCT-4047,Withdrawal - Miscellaneous,XYZ Tech Solutions
25dcad5c-b8eb-4e15-8e0c-25959394a06d,2023-11-25,Payment,1534.28,ACCT-3804,Payment - Office Supplies,ABC Office Supplies
69c84f72-df2a-41d2-91f1-cf3d0cbec52e,2023-11-25,Deposit,1561.16,ACCT-5892,Deposit - Miscellaneous,XYZ Tech Solutions
4571019e-9c0f-4ed8-b151-1276fac80992,2023-11-25,Withdrawal,2424.58,ACCT-6564,Deposit - Miscellaneous,123 Cleaning Services
fd644ad3-a722-44bf-aafb-7d489b73a959,2023-11-25 00:27,Deposit,1561.16,ACCT-5892,Deposit - Miscellaneous,XYZ Tech Solutions
e40411a7-a23a-4eaa-aa69-c03f57f56200,2023-11-26,Purchase,1504.45,ACCT-8923,Purchase - Equipment,123 Cleaning Services
974a495a-147a-49c4-b8dd-170722cd8475,2023-11-26,Withdrawal,6114.531999999999,ACCT-2710,Withdrawal - Miscellaneous,ABC Office Supplies
8d975096-1617-4aab-ae3e-9913836968a2,2023-11-26,Deposit,1521.38,ACCT-8997,Deposit - Office Supplies,ABC Office Supplies
cc5a0e2f-4916-4207-8862-bcd80930ea23,2023-11-26,Purchase,2614.47,ACCT-3386,Purchase - Office Supplies,123 Cleaning Services
083d1e28-fbd0-4ff1-9922-b21b918ba0d6,2023-11-26,Payment,9988.25,ACCT-9575,Payment - Services,ABC Office Supplies
36f94964-eb48-4803-ad17-cc726a472a5c,2023-11-27,Withdrawal,6281.54,ACCT-7964,Withdrawal - Office Supplies,XYZ Tech Solutions
600f0493-3b80-403c-8af7-24d9745f0cc7,2023-11-27,Purchase,1448.77,ACCT-5289,Purchase - Miscellaneous,ABC Office Supplies
d4eef5f3-a1df-4c0c-8f92-70d60c7df5c9,2023-11-28,Payment,2117.75,ACCT-2201,Payment - Equipment,ABC Office Supplies
da534e0c-42f7-4668-8950-2f2097a13354,2023-11-28,Transfer,1770.05,ACCT-3122,Transfer - Miscellaneous,123 Cleaning Services
29a3e1ff-841c-4f8a-aa91-629536fa4867,2023-11-28,Payment,1943.35,ACCT-8809,Payment - Miscellaneous,123 Cleaning Services
6d8721e0-b62b-4876-871d-1f32d1caf618,2023-11-28,Withdrawal,3267.55,ACCT-6324,Withdrawal - Services,XYZ Tech Solutions
858f135d-6438-4a8a-b2ce-b318c32fef02,2023-11-29,Transfer,1415.36,ACCT-9584,Transfer - Office Supplies,ABC Office Supplies
786f845c-41e2-4916-8760-c4a4adf82a44,2023-11-29,Withdrawal,6621.9,ACCT-8721,Withdrawal - Equipment,123 Cleaning Services
642f1341-039d-49df-8e4e-a8c92f5ded25,2023-11-29,Transfer,5946.29,ACCT-3895,Transfer - Miscellaneous,123 Cleaning Services
61b5d3a4-fca0-488b-9727-ef7a00febc26,2023-11-29,Purchase,1951.68,ACCT-2253,Purchase - Miscellaneous,123 Cleaning Services
a5c0e296-e249-4c87-b9a9-a35bb79a79f0,2023-11-29,Purchase,1271.38,ACCT-6570,Purchase - Services,XYZ Tech Solutions
d9e004b9-1231-4404-91e7-e870b4e4662d,2023-11-30,Transfer,2869.43,ACCT-6981,Transfer - Miscellaneous,XYZ Tech Solutions
a6bc0f71-84cf-40cd-8ff5-17777e97a24c,2023-11-30,Transfer,3476.27,ACCT-2980,Transfer - Services,123 Cleaning Services
e230abe0-6c61-4ca5-986e-52e5aabfe89f,2023-11-30,Payment,9185.913,ACCT-5221,Payment - Miscellaneous,XYZ Tech Solutions
bc8c0cfc-23cf-43c1-8a6a-9680e347827f,2023-12-01,Payment,2077.74,ACCT-2023,Office Rent,Prime Office Rentals
1cc85b25-3858-42b6-8080-e0db7ff0cb5f,2023-12-01,Purchase,1222.14,ACCT-4440,Purchase - Services,XYZ Tech Solutions
23f404a7-f2e1-46d6-83a7-e60ed417afaa,2023-12-01,Payment,1889.54,ACCT-1717,Payment - Office Supplies,ABC Office Supplies
d72a155d-545a-4e51-b55f-c0f1e87282b5,2023-12-01,Transfer,3960.55,ACCT-4962,Transfer - Services,ABC Office Supplies
9644fcf3-cdee-4169-9589-ebdba039985a,2023-12-01,Deposit,2616.52,ACCT-1704,Deposit - Office Supplies,123 Cleaning Services
2077180e-7e52-4e77-9afd-42dfb5b6e4ab,2023-12-01,Payment,2965.99,ACCT-3156,Payment - Miscellaneous,ABC Office Supplies
9be3a837-129a-45b5-a47c-fd36794b8102,2023-12-02,Transfer,1228.77,ACCT-6102,Transfer - Office Supplies,ABC Office Supplies
100de956-c14e-4971-90e1-fb02620cb78e,2023-12-03,Deposit,4935.66,ACCT-8031,Deposit - Miscellaneous,ABC Office Supplies
b861e01d-43ce-4ea3-a2ad-669c3b9b7e93,2023-12-03,Withdrawal,2056.24,ACCT-3312,Withdrawal - Equipment,ABC Office Supplies
fef8d72a-a6c1-4371-94be-6868c11524c2,2023-12-03,Payment,1016.28,ACCT-3598,Payment - Services,ABC Office Supplies
7187c4d0-5b55-4521-8a3f-7a4adf809f5b,2023-12-03,Deposit,2141.8254,ACCT-4325,Deposit - Miscellaneous,XYZ Tech Solutions
1eda3ccd-601c-4500-80d1-71c79d09afe8,2023-12-04,Purchase,2345.24,ACCT-2945,Purchase - Services,123 Cleaning Services
e14f80a7-b5bb-4b3e-a4ad-05291a530fdf,2023-12-05,Payment,3341.844,ACCT-5903,Payment - Equipment,123 Cleaning Services
4850fa39-c18c-49da-bdaf-4e75b73d19a5,2023-12-05,Deposit,1504.39,ACCT-2231,Deposit - Miscellaneous,XYZ Tech Solutions
41b94f4a-3147-4a6c-8fa0-b008571f00ab,2023-12-06,Purchase,1502.6022,ACCT-5898,Purchase - Equipment,XYZ Tech Solutions
9269923d-aa25-44e2-b234-f9d210640e7a,2023-12-06,Transfer,9507.94,ACCT-4167,Transfer - Equipment,XYZ Tech Solutions
25d4e760-c2f9-4e42-9a91-fc5c524e59df,2023-12-07,Purchase,2569.84,ACCT-1897,Purchase - Equipment,123 Cleaning Services
0ccb0a96-fef2-4edc-958b-029bd6ae19c1,2023-12-07,Payment,4177.98,ACCT-2189,Payment - Equipment,ABC Office Supplies
f7b8ed7e-32cc-4db9-b20c-8c7687df2997,2023-12-08,Purchase,4413.71,ACCT-1476,Purchase - Miscellaneous,XYZ Tech Solutions
1bdfa908-8da1-446e-a435-de19d30c5adc,2023-12-08,Transfer,4720.08,ACCT-6982,Transfer - Miscellaneous,123 Cleaning Services
